tmk,class_depth_to_wt,flag_depth_to_wt,class_lot_size,flag_lot_size,class_slope,flag_slope,flag_count,recommendation
235011027,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235011028,Greater than 6 ft,0,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
235011030,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235011031,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235011032,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235011033,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235011034,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235011036,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235011037,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235011038,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235011039,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235011040,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235011041,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235011043,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235011044,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235011045,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235011047,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235011048,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235011056,Greater than 6 ft,0,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
235011059,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235011060,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235011061,Greater than 6 ft,0,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
235011072,Greater than 6 ft,0,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
235012001,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
235012002,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235012003,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235012005,Greater than 6 ft,0,"Between 10,000 and 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
235012006,Greater than 6 ft,0,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
235012007,Greater than 6 ft,0,"Between 10,000 and 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
235012008,Greater than 6 ft,0,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
235012009,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235012010,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235012011,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235012012,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235012013,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235012014,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235012015,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
235012016,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
235012017,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
235012018,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235012020,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235012022,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235012027,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
235012028,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
235012031,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
235012035,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235012036,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235012037,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235012038,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235012041,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235012044,Greater than 6 ft,,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235029053,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235032029,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235032034,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235032080,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
235032082,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236001024,Greater than 6 ft,0,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
236001028,Greater than 6 ft,0,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
236001030,Greater than 6 ft,0,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
236001032,Between 3 and 6 ft,0,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
236001035,Greater than 6 ft,0,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
236001036,Greater than 6 ft,0,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
236004004,Greater than 6 ft,0,,,Less than 8%,0,0,Standard Septic Tank
236004005,Greater than 6 ft,,,,Between 8 and 12%,0,0,Standard Septic Tank
236004007,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
236004010,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
236004012,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
236005019,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
236005068,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
236006002,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236006003,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
236006021,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
236006027,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
236006041,Greater than 6 ft,0,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
236006042,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007002,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
236007003,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
236007005,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007007,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007008,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007010,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
236007012,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007013,Greater than 6 ft,0,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
236007015,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007016,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007018,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007019,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007022,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007024,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007026,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007027,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007028,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007029,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007031,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007033,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007034,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007035,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007037,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007038,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236007051,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
236008001,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
237010035,Between 3 and 6 ft,0,,,Less than 8%,0,0,Standard Septic Tank
237011005,Less than 3 ft,1,,,Less than 8%,0,1,ATU NSF 40
237011008,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
237011012,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
237011013,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
237011019,Less than 3 ft,1,,,Less than 8%,0,1,ATU NSF 40
237011021,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
237011022,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
237011023,Between 3 and 6 ft,0,,,Less than 8%,0,0,Standard Septic Tank
237012001,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
238001168,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
238001173,Greater than 6 ft,0,,,Less than 8%,0,0,Standard Septic Tank
238001195,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
238001209,Greater than 6 ft,0,,,Less than 8%,0,0,Standard Septic Tank
238001211,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
238001212,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
238001221,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
238001224,Greater than 6 ft,0,,,Less than 8%,0,0,Standard Septic Tank
238001226,Greater than 6 ft,0,,,Less than 8%,0,0,Standard Septic Tank
238001236,Greater than 6 ft,0,,,Less than 8%,0,0,Standard Septic Tank
238001240,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
238001241,Greater than 6 ft,0,,,Less than 8%,0,0,Standard Septic Tank
238001243,Greater than 6 ft,0,,,Less than 8%,0,0,Standard Septic Tank
238001246,Greater than 6 ft,0,,,Less than 8%,0,0,Standard Septic Tank
238002010,Less than 3 ft,1,,,Less than 8%,0,1,ATU NSF 40
238002021,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
238002024,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
238002065,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
238002068,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
238002071,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
238002073,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
238002074,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
238002078,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
238002094,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
238005021,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
238006009,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
238006020,Greater than 6 ft,0,,,Less than 8%,0,0,Standard Septic Tank
238007158,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
238011029,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
238014001,Between 3 and 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
238014011,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
238014022,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
238031007,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
238037052,Greater than 6 ft,0,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
238039013,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
238039017,Greater than 6 ft,0,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
238039024,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
238039025,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
238039029,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
238039030,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
238039034,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
238039035,Greater than 6 ft,0,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
238039038,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
238044048,Greater than 6 ft,0,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
238053041,Greater than 6 ft,0,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
238065001,Between 3 and 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
238079012,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
238094025,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
238095011,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
238095012,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
239002030,Greater than 6 ft,0,,,Less than 8%,0,0,Standard Septic Tank
239002108,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
239002209,Less than 3 ft,1,"Less than 10,000 sqft",1,Less than 8%,0,2,ATU NSF 40
239003063,Less than 3 ft,1,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
239005004,Between 3 and 6 ft,0,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
239005022,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239005024,Greater than 6 ft,0,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
239005033,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239005034,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239010076,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
239011024,Less than 3 ft,1,"Less than 10,000 sqft",1,Less than 8%,0,2,ATU NSF 40
239011061,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
239013005,Greater than 6 ft,0,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
239013017,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
239013031,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239013044,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239013062,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239013065,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239017025,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
239017091,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
239018030,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239018031,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239018033,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239018056,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239018057,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239018058,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239018059,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239018060,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239018061,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239018062,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239018063,Greater than 6 ft,0,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
239018064,Greater than 6 ft,0,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
239018065,Greater than 6 ft,0,"Between 10,000 and 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
239019005,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
239026041,Greater than 6 ft,0,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
239027001,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
239030041,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239031014,Greater than 6 ft,0,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
239040088,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239040100,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239050089,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239050090,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
239056028,Greater than 6 ft,0,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
239060093,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
241001004,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
241001009,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
241001012,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
241002011,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
241002013,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
241002026,Greater than 6 ft,0,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
241002027,Less than 3 ft,1,"Less than 10,000 sqft",1,Between 8 and 12%,0,2,ATU NSF 40
241002028,Less than 3 ft,1,"Greater than 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
241002031,Greater than 6 ft,0,,,Between 8 and 12%,0,0,Standard Septic Tank
241002033,Greater than 6 ft,0,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
241002058,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
241002066,Greater than 6 ft,0,"Between 10,000 and 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
241002073,Greater than 6 ft,0,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
241002074,Greater than 6 ft,0,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
241003010,Greater than 6 ft,0,,,Greater than 12%,1,1,ATU NSF 40
241003012,Greater than 6 ft,0,,,Between 8 and 12%,0,0,Standard Septic Tank
241004003,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
242004019,Greater than 6 ft,0,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
242005037,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
242005049,Greater than 6 ft,0,,,Greater than 12%,1,1,ATU NSF 40
242008009,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
242008020,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
242008021,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
242008024,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
242009009,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
242009010,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
242009011,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
242009017,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
243001017,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
243001073,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
243004017,Greater than 6 ft,0,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
243004020,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
243005014,Less than 3 ft,1,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,1,ATU NSF 40
243007015,Greater than 6 ft,0,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
243007016,Greater than 6 ft,0,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
243007018,Greater than 6 ft,0,"Less than 10,000 sqft",1,Less than 8%,0,1,ATU NSF 40
